"Obs","doby","male","raceeth","lifetime_earn","slifetime_earn","weight"
"1595410",1982,0,3,660142.78,4548824.21,2.56269
"1595411",1982,0,3,51439.59,0.00,2.56269
"1595425",1982,0,1,3417540.23,1716955.02,2.56269
"1595426",1982,0,1,3150542.27,2589787.67,2.56269
"1595428",1982,0,1,3497698.50,746694.20,2.56269
"1595429",1982,0,1,1733324.84,1258692.65,2.56269
"1595430",1982,0,2,994327.65,0.00,2.56269
"1595431",1982,0,1,3240500.56,5289083.20,2.56269
"1595432",1982,0,1,3387315.79,146436.69,2.56269
"1595442",1982,0,1,1680951.52,0.00,2.56269
"1595443",1982,0,1,1823930.86,2895220.21,2.56269
"1595444",1982,0,1,881412.92,1862752.40,2.56269
"1595450",1982,0,1,3693623.18,2104867.56,2.56269
"1595451",1982,0,1,5239864.39,382141.88,2.56269
"1595456",1982,0,4,1902726.38,1958447.70,2.56269
"1595457",1982,0,1,126567.46,1690911.37,2.56269
"1595460",1982,0,4,2420478.66,1373718.80,2.56269
"1595461",1982,0,3,282703.23,1078927.48,2.56269
"1595462",1982,0,1,1407913.72,2504590.59,2.56269
"1595464",1982,0,3,225106.03,895511.49,2.56269
"1595465",1982,0,4,38782126.53,3323872.23,2.56269
"1595466",1982,0,4,1283667.98,2844268.52,2.56269
"1595467",1982,0,4,2550520.30,3647533.65,2.56269
"1595469",1982,0,2,270749.73,140245.43,2.56269
"1595470",1982,0,2,3469652.78,94576.50,2.56269
"1595474",1982,0,1,884988.04,1035041.90,2.56269
"1595475",1982,0,1,1050705.11,180110.06,2.56269
"1595476",1982,0,1,4067613.80,3178083.27,2.56269
"1595479",1982,0,1,232298.32,0.00,2.56269
"1595483",1982,0,1,2160513.16,3650267.56,2.56269
"1595485",1982,0,1,770340.43,2679047.76,2.56269
"1595486",1982,0,3,1941261.91,692773.06,2.56269
"1595488",1982,0,1,390520.27,428105.23,2.56269
"1595492",1982,0,4,2558730.44,1796415.10,2.56269
"1595493",1982,0,4,2354898.45,4355692.32,2.56269
"1595511",1982,0,1,931944.01,1863879.61,2.56269
"1595513",1982,0,1,398486.46,3909862.93,2.56269
"1595515",1982,0,1,2467594.47,1621293.37,2.56269
"1595516",1982,0,1,1213688.27,0.00,2.56269
"1595518",1982,0,1,4061910.45,2325355.38,2.56269
"1595522",1982,0,1,812341.71,480200.96,2.56269
"1595525",1982,0,1,2267337.58,0.00,2.56269
"1595528",1982,0,1,1618567.87,1794463.50,2.56269
"1595529",1982,0,1,3057547.23,2604020.83,2.56269
"1595532",1982,0,1,2261238.86,1165209.71,2.56269
"1595533",1982,0,1,2569447.37,491860.04,2.56269
"1595534",1982,0,1,1587687.30,246295.94,2.56269
"1595536",1982,0,1,4458731.33,5074946.46,2.56269
"1595539",1982,0,1,126584.29,3577915.66,2.56269
"1595540",1982,0,1,3412207.00,195790.09,2.56269
"1595544",1982,0,1,4260047.49,0.00,2.56269
"1595545",1982,0,1,2067206.88,3275822.69,2.56269
"1595546",1982,0,1,1687554.96,1209978.56,2.56269
"1595548",1982,0,1,299384.29,9686970.29,2.56269
"1595558",1982,0,1,1463534.09,497125.97,2.56269
"1595559",1982,0,4,2089582.89,615702.00,2.56269
"1595560",1982,0,2,558744.12,310513.41,2.56269
"1595561",1982,0,1,1018756.20,1138114.55,2.56269
"1595562",1982,0,1,2465550.34,1950885.28,2.56269
"1595563",1982,0,1,609704.22,1368301.45,2.56269
"1595567",1982,0,1,3514371.15,887023.75,2.56269
"1595574",1982,0,1,5921844.81,0.00,2.56269
"1595577",1982,0,1,4094355.66,450413.95,2.56269
"1595579",1982,0,1,520536.66,1600549.30,2.56269
"1595581",1982,0,1,1826462.88,8600480.39,2.56269
"1595584",1982,0,1,95905.60,673332.85,2.56269
"1595587",1982,0,1,1282330.46,2928043.97,2.56269
"1595589",1982,0,1,1954418.33,1801100.60,2.56269
"1595591",1982,0,1,1684922.00,137536.76,2.56269
"1595592",1982,0,3,404829.14,1484505.29,2.56269
"1595593",1982,0,4,679784.88,414847.87,2.56269
"1595594",1982,0,1,371408.13,3654515.64,2.56269
"1595595",1982,0,1,1362539.21,1581613.81,2.56269
"1595596",1982,0,1,615037.45,0.00,2.56269
"1595597",1982,0,1,1277190.71,74278.26,2.56269
"1595598",1982,0,1,2515635.59,8294004.75,2.56269
"1595599",1982,0,1,1733476.26,148640.64,2.56269
"1595606",1982,0,1,1570022.03,0.00,2.56269
"1595609",1982,0,3,1516790.67,143795.31,2.56269
"1595614",1982,0,3,78248.74,1437439.96,2.56269
"1595615",1982,0,3,139799.59,1383199.16,2.56269
"1595618",1982,0,1,3568847.48,4344554.79,2.56269
"1595619",1982,0,1,2683851.04,350672.46,2.56269
"1595620",1982,0,1,3572851.61,912057.96,2.56269
"1595621",1982,0,1,584653.19,1567860.13,2.56269
"1595622",1982,0,1,474985.50,368034.90,2.56269
"1595623",1982,0,1,1271933.19,585023.32,2.56269
"1595624",1982,0,3,199954.05,1588612.62,2.56269
"1595625",1982,0,4,4117833.65,2896044.59,2.56269
"1595626",1982,0,3,175761.04,157994.82,2.56269
"1595627",1982,0,3,714829.41,2867031.49,2.56269
"1595635",1982,0,3,641047.46,1404229.25,2.56269
"1595637",1982,0,3,897538.79,1555687.92,2.56269
"1595638",1982,0,1,4324677.15,2420402.95,2.56269
"1595640",1982,0,1,790790.08,120939.81,2.56269
"1595642",1982,0,1,229429.82,622692.40,2.56269
"1595643",1982,0,3,856555.36,3522286.88,2.56269
"1595644",1982,0,2,1661738.43,279271.12,2.56269
"1595645",1982,0,2,475532.28,1310948.20,2.56269
"1595648",1982,0,1,2704679.23,3131918.03,2.56269
"1595649",1982,0,3,472100.17,2441205.91,2.56269
"1595650",1982,0,1,1848838.89,0.00,2.56269
"1595651",1982,0,1,1047836.60,520679.67,2.56269
"1595653",1982,0,2,1919457.92,237463.31,2.56269
"1595656",1982,0,1,4308694.29,425716.22,2.56269
"1595657",1982,0,2,758336.45,606028.17,2.56269
"1595658",1982,0,2,2344904.95,488318.57,2.56269
"1595659",1982,0,1,3374840.74,1486751.30,2.56269
"1595660",1982,0,3,133717.69,0.00,2.56269
"1595662",1982,0,1,1811220.28,3826625.85,2.56269
"1595667",1982,0,2,1873402.03,1884699.39,2.56269
"1595668",1982,0,2,1326123.51,118390.97,2.56269
"1595669",1982,0,4,3689492.88,83531.50,2.56269
"1595672",1982,0,1,2985893.53,2423397.64,2.56269
"1595674",1982,0,2,531211.54,1277779.55,2.56269
"1595677",1982,0,1,1209162.59,2604828.39,2.56269
"1595678",1982,0,1,572253.85,2747740.43,2.56269
"1595679",1982,0,1,1865368.54,3175921.38,2.56269
"1595680",1982,0,3,691124.30,6973.58,2.56269
"1595682",1982,0,1,2867923.16,2994229.85,2.56269
"1595683",1982,0,1,461938.44,1338085.42,2.56269
"1595684",1982,0,1,575526.13,1163157.18,2.56269
"1595685",1982,0,1,3162016.28,1309215.32,2.56269
"1595686",1982,0,3,4933910.30,471073.90,2.56269
"1595691",1982,0,3,557330.90,2666219.41,2.56269
"1595698",1982,0,2,2653374.24,1275970.97,2.56269
"1595706",1982,0,4,2340185.80,1392284.16,2.56269
"1595707",1982,0,3,6414924.60,576215.92,2.56269
"1595711",1982,0,3,251637.59,1138745.45,2.56269
"1595712",1982,0,1,580043.39,1759620.86,2.56269
"1595713",1982,0,1,1492833.20,278270.08,2.56269
"1595714",1982,0,1,939060.59,757041.00,2.56269
"1595716",1982,0,2,2271425.83,0.00,2.56269
"1595719",1982,0,3,32024.61,637346.17,2.56269
"1595720",1982,0,1,2290521.15,1039634.87,2.56269
"1595721",1982,0,1,1471491.87,0.00,2.56269
"1595722",1982,0,1,1836750.80,2735366.33,2.56269
"1595723",1982,0,1,1134253.43,3431655.62,2.56269
"1595724",1982,0,2,898935.19,717277.32,2.56269
"1595726",1982,0,1,5307556.03,3692117.43,2.56269
"1595728",1982,0,1,2432760.23,2161573.08,2.56269
"1595730",1982,0,1,586175.77,2519244.35,2.56269
"1595732",1982,0,1,3195269.05,562100.52,2.56269
"1595733",1982,0,4,687902.49,4217625.61,2.56269
"1595735",1982,0,1,2513086.75,2139693.38,2.56269
"1595736",1982,0,1,3068516.53,503409.76,2.56269
"1595737",1982,0,1,803853.97,2639814.04,2.56269
"1595738",1982,0,1,2756960.02,4535836.03,2.56269
"1595740",1982,0,1,1663799.38,498539.20,2.56269
"1595746",1982,0,1,946942.67,242350.70,2.56269
"1595747",1982,0,1,1239530.03,226123.89,2.56269
"1595748",1982,0,1,1412590.81,221564.56,2.56269
"1595750",1982,0,1,1614807.69,7752724.01,2.56269
"1595751",1982,0,2,2853117.98,601939.92,2.56269
"1595752",1982,0,2,2396352.95,188833.34,2.56269
"1595753",1982,0,2,2124711.55,1217734.45,2.56269
"1595754",1982,0,2,3595244.45,3155269.83,2.56269
"1595755",1982,0,1,1466747.48,1517379.52,2.56269
"1595763",1982,0,1,10328715.95,918585.70,2.56269
"1595766",1982,0,1,3374436.97,1167354.78,2.56269
"1595767",1982,0,2,1353269.15,536864.42,2.56269
"1595768",1982,0,1,1105568.39,1001553.59,2.56269
"1595770",1982,0,1,1583758.88,2635666.90,2.56269
"1595771",1982,0,1,3486703.97,820661.21,2.56269
"1595775",1982,0,2,1157580.00,497984.00,2.56269
"1595776",1982,0,2,1384704.92,3802348.72,2.56269
"1595782",1982,0,1,1711562.91,2320779.24,2.56269
"1595783",1982,0,1,1670512.18,1536912.26,2.56269
"1595784",1982,0,1,1094708.46,4945493.67,2.56269
"1595785",1982,0,1,2571937.34,2738167.54,2.56269
"1595786",1982,0,1,959199.00,2245626.12,2.56269
"1595788",1982,0,1,4819607.58,0.00,2.56269
"1595790",1982,0,1,1510262.94,1899369.98,2.56269
"1595791",1982,0,1,1796692.69,41704256.84,2.56269
"1595792",1982,0,1,1138989.40,1459933.74,2.56269
"1595793",1982,0,1,8443293.12,6724882.81,2.56269
"1595798",1982,0,1,3613641.57,1361361.52,2.56269
"1595801",1982,0,1,1388725.87,4784663.99,2.56269
"1595802",1982,0,1,1331406.27,2952556.64,2.56269
"1595803",1982,0,2,414974.05,2007464.62,2.56269
"1595816",1982,0,2,3182743.54,101508.01,2.56269
"1595821",1982,0,1,1616624.69,1339591.18,2.56269
"1595822",1982,0,1,502408.73,1616119.97,2.56269
"1595823",1982,0,1,469812.10,753524.77,2.56269
"1595824",1982,0,1,1342434.45,1481401.25,2.56269
"1595827",1982,0,2,2952565.05,836307.60,2.56269
"1595829",1982,0,1,2109628.77,0.00,2.56269
"1595832",1982,0,3,24731.38,3650738.64,2.56269
"1595833",1982,0,1,880395.07,148043.39,2.56269
"1595834",1982,0,1,2149939.24,241147.78,2.56269
"1595835",1982,0,1,934408.74,59111.36,2.56269
"1595836",1982,0,1,433261.81,2111639.25,2.56269
"1595837",1982,0,1,100961.23,1980117.10,2.56269
"1595838",1982,0,2,1438062.45,0.00,2.56269
"1595839",1982,0,1,651806.45,4592676.14,2.56269
"1595845",1982,0,1,1495945.65,2580997.10,2.56269
"1595847",1982,0,1,1314582.20,828905.01,2.56269
"1595849",1982,0,1,3388182.23,4216582.51,2.56269
"1595850",1982,0,1,2404066.78,163681.36,2.56269
"1595851",1982,0,1,2113582.43,502004.95,2.56269
"1595854",1982,0,4,1310931.38,1179703.65,2.56269
"1595855",1982,0,2,1971721.89,90008.76,2.56269
"1595857",1982,0,2,5609304.10,197279.02,2.56269
"1595861",1982,0,3,2076939.61,0.00,2.56269
"1595862",1982,0,3,1314758.85,2001567.78,2.56269
"1595863",1982,0,3,3212320.25,155664.69,2.56269
"1595864",1982,0,3,1659778.43,0.00,2.56269
"1595865",1982,0,3,2480927.54,658594.97,2.56269
"1595866",1982,0,3,2652347.97,423545.91,2.56269
"1595867",1982,0,3,692974.95,90833.14,2.56269
"1595869",1982,0,1,5018417.60,0.00,2.56269
"1595870",1982,0,1,338222.65,2896835.32,2.56269
"1595873",1982,0,2,1154989.09,1879593.29,2.56269
"1595874",1982,0,1,1841242.83,5507047.41,2.56269
"1595876",1982,0,1,1720715.20,54110215.23,2.56269
"1595878",1982,0,1,3233737.29,1343553.25,2.56269
"1595880",1982,0,1,490160.81,4057813.78,2.56269
"1595881",1982,0,3,1893447.91,1245536.23,2.56269
"1595882",1982,0,3,2027199.25,1606395.66,2.56269
"1595886",1982,0,3,399159.43,5926530.31,2.56269
"1595887",1982,0,3,404501.07,685597.60,2.56269
"1595888",1982,0,3,1018596.37,1185230.35,2.56269
"1595892",1982,0,1,1666163.16,3091355.20,2.56269
"1595893",1982,0,1,2199494.53,3341268.32,2.56269
"1595897",1982,0,1,2610540.16,313238.91,2.56269
"1595898",1982,0,3,1705632.43,155361.86,2.56269
"1595899",1982,0,3,2167730.69,611016.50,2.56269
"1595900",1982,0,3,1287327.21,145637.54,2.56269
"1595904",1982,0,1,1685670.67,1892219.75,2.56269
"1595906",1982,0,1,5294441.67,4586468.06,2.56269
"1595910",1982,0,1,2663830.39,3851432.94,2.56269
"1595911",1982,0,1,2107399.58,3613565.86,2.56269
"1595912",1982,0,1,3076036.88,6387913.55,2.56269
"1595914",1982,0,3,37029.77,1922545.13,2.56269
"1595915",1982,0,1,2510790.26,1205570.65,2.56269
"1595917",1982,0,1,1158202.49,1518952.57,2.56269
"1595919",1982,0,3,1984415.64,1286427.12,2.56269
"1595923",1982,0,1,1824654.29,2016734.68,2.56269
"1595925",1982,0,1,749806.65,379206.08,2.56269
"1595927",1982,0,1,2180592.69,100389.21,2.56269
"1595929",1982,0,1,587488.04,2160454.28,2.56269
"1595930",1982,0,1,565061.56,3754602.02,2.56269
"1595931",1982,0,1,580068.63,409910.00,2.56269
"1595934",1982,0,1,49992.72,1698103.66,2.56269
"1595945",1982,0,2,779753.49,1965833.46,2.56269
"1595949",1982,0,1,1464509.88,2552152.23,2.56269
"1595950",1982,0,1,1680135.55,1537543.16,2.56269
"1595955",1982,0,1,5182292.43,5113473.58,2.56269
"1595956",1982,0,1,569848.01,9186008.42,2.56269
"1595957",1982,0,1,1584675.79,59301079.52,2.56269
"1595958",1982,0,1,2680747.00,2307219.04,2.56269
"1595960",1982,0,1,278842.10,0.00,2.56269
"1595962",1982,0,2,1605360.98,370390.27,2.56269
"1595963",1982,0,1,1785336.45,1538653.55,2.56269
"1595966",1982,0,1,2003746.50,2859208.30,2.56269
"1595967",1982,0,1,2411587.14,7512156.66,2.56269
"1595968",1982,0,1,2199982.43,2920203.95,2.56269
"1595969",1982,0,1,168509.87,318942.27,2.56269
"1595979",1982,0,1,2304939.38,4978107.13,2.56269
"1595980",1982,0,1,5429766.06,0.00,2.56269
"1595981",1982,0,1,4448384.52,361734.29,2.56269
"1595983",1982,0,1,2658640.17,496562.37,2.56269
"1595984",1982,0,1,242577.82,695633.15,2.56269
"1595986",1982,0,2,898438.88,93920.36,2.56269
"1595999",1982,0,3,333823.16,1511348.09,2.56269
"1596001",1982,0,2,2339369.83,252739.56,2.56269
"1596002",1982,0,1,413257.99,1712446.17,2.56269
"1596003",1982,0,1,694085.34,1796373.04,2.56269
"1596004",1982,0,1,588287.19,1873090.79,2.56269
"1596005",1982,0,1,1566211.37,3546589.24,2.56269
"1596007",1982,0,1,2566267.62,4068312.00,2.56269
"1596008",1982,0,1,1018444.96,418473.46,2.56269
"1596009",1982,0,1,677690.28,522336.84,2.56269
"1596011",1982,0,1,3577999.78,2233588.50,2.56269
"1596012",1982,0,1,2539248.17,3094021.81,2.56269
"1596014",1982,0,1,111038.85,3478662.07,2.56269
"1596016",1982,0,1,2278508.77,3891112.51,2.56269
"1596018",1982,0,1,2692044.36,543047.27,2.56269
"1596019",1982,0,1,221631.86,1067554.41,2.56269
"1596020",1982,0,1,1735646.56,10634703.68,2.56269
"1596021",1982,0,1,598280.68,284183.74,2.56269
"1596022",1982,0,1,1219904.76,3269278.13,2.56269
"1596029",1982,0,2,1582370.89,451852.41,2.56269
"1596030",1982,0,1,2013184.80,915935.91,2.56269
"1596032",1982,0,3,456891.21,3422200.50,2.56269
"1596033",1982,0,3,1168204.40,1454516.39,2.56269
"1596034",1982,0,1,1926700.68,1115646.01,2.56269
"1596035",1982,0,1,2135840.67,2407221.30,2.56269
"1596036",1982,0,1,986883.00,964860.30,2.56269
"1596037",1982,0,1,1422912.38,2628180.19,2.56269
"1596038",1982,0,1,2355756.47,245580.92,2.56269
"1596039",1982,0,3,219461.56,34295.86,2.56269
"1596040",1982,0,3,1059806.93,705626.65,2.56269
"1596047",1982,0,1,261967.56,373822.38,2.56269
"1596048",1982,0,1,70627.44,2862059.98,2.56269
"1596052",1982,0,3,450826.14,286362.46,2.56269
"1596054",1982,0,1,1318939.63,2881744.14,2.56269
"1596055",1982,0,1,1395758.33,18286415.99,2.56269
"1596056",1982,0,1,1319764.01,4470962.42,2.56269
"1596057",1982,0,4,2248477.80,1850159.58,2.56269
"1596059",1982,0,1,4274760.14,926585.55,2.56269
"1596060",1982,0,1,1676518.38,3208131.05,2.56269
"1596063",1982,0,1,1540731.32,5129986.40,2.56269
"1596064",1982,0,4,2227388.83,891515.78,2.56269
"1596066",1982,0,1,1421221.56,7619485.80,2.56269
"1596067",1982,0,1,1959995.51,2628634.44,2.56269
"1596068",1982,0,1,6606205.84,0.00,2.56269
"1596073",1982,0,1,1223959.36,1746329.85,2.56269
"1596083",1982,0,3,122470.80,134760.78,2.56269
"1596088",1982,0,4,1468867.32,1433864.84,2.56269
"1596089",1982,0,4,1207539.07,1087549.82,2.56269
"1596092",1982,0,1,1533715.69,602562.41,2.56269
"1596095",1982,0,1,3258695.79,1316331.90,2.56269
"1596098",1982,0,3,1763725.93,103838.15,2.56269
"1596102",1982,0,1,2716422.43,248037.23,2.56269
"1596103",1982,0,1,4001436.33,2008145.99,2.56269
"1596105",1982,0,4,2383432.07,4669225.65,2.56269
"1596107",1982,0,4,738669.12,3587774.56,2.56269
"1596112",1982,0,1,666561.16,0.00,2.56269
"1596117",1982,0,1,3729407.98,393018.64,2.56269
"1596124",1982,0,1,9001153.98,1396044.34,2.56269
"1596126",1982,0,1,1462945.24,641787.72,2.56269
"1596127",1982,0,1,2078092.06,2030951.02,2.56269
"1596130",1982,0,1,641148.41,1453818.19,2.56269
"1596132",1982,0,2,276377.38,0.00,2.56269
"1596133",1982,0,1,15092947.11,1533808.22,2.56269
"1596134",1982,0,1,1627164.97,1994501.67,2.56269
"1596139",1982,0,3,257147.47,350260.27,2.56269
"1596140",1982,0,1,1331271.68,2081229.74,2.56269
"1596141",1982,0,1,828442.34,1542220.25,2.56269
"1596142",1982,0,3,732023.61,1057577.74,2.56269
"1596144",1982,0,1,114496.19,1098855.59,2.56269
"1596145",1982,0,1,133675.63,1299448.95,2.56269
"1596148",1982,0,4,1884993.81,1595115.12,2.56269
"1596149",1982,0,1,569747.06,1345387.07,2.56269
"1596152",1982,0,1,3863579.92,4373534.25,2.56269
"1596154",1982,0,2,2123264.68,1831207.27,2.56269
"1596155",1982,0,2,1116478.80,815437.34,2.56269
"1596161",1982,0,1,1222419.96,2310104.37,2.56269
"1596164",1982,0,1,2426585.80,5428571.55,2.56269
"1596172",1982,0,1,3255448.75,5099888.14,2.56269
"1596174",1982,0,1,2494740.10,3795913.52,2.56269
"1596176",1982,0,1,4653453.09,3647306.53,2.56269
"1596177",1982,0,1,470434.59,551198.53,2.56269
"1596178",1982,0,1,2722647.34,40445.06,2.56269
"1596183",1982,0,4,2843570.33,1308626.48,2.56269
"1596184",1982,0,3,1450125.31,498396.19,2.56269
"1596185",1982,0,3,543627.70,0.00,2.56269
"1596187",1982,0,2,625459.96,9994211.41,2.56269
"1596200",1982,0,4,3244571.99,720785.13,2.56269
"1596201",1982,0,4,1422432.89,2632403.04,2.56269
"1596202",1982,0,4,2054100.93,528082.26,2.56269
"1596203",1982,0,4,1303141.84,1837802.30,2.56269
"1596206",1982,0,1,1818648.10,1294948.51,2.56269
"1596208",1982,0,3,1625886.34,817439.40,2.56269
"1596210",1982,0,3,1319663.07,3594790.20,2.56269
"1596216",1982,0,1,3082219.73,526980.28,2.56269
"1596217",1982,0,1,971918.00,552098.62,2.56269
"1596220",1982,0,1,3563598.38,382369.01,2.56269
"1596225",1982,0,3,597733.90,783757.62,2.56269
"1596226",1982,0,3,414023.49,404021.58,2.56269
"1596228",1982,0,4,812341.71,1558211.53,2.56269
"1596229",1982,0,4,260167.39,1096920.82,2.56269
"1596230",1982,0,1,3006376.83,3338122.22,2.56269
"1596231",1982,0,3,146302.10,0.00,2.56269
"1596233",1982,0,1,2538314.44,2314958.11,2.56269
"1596234",1982,0,1,1597663.97,2024860.70,2.56269
"1596237",1982,0,1,1112449.44,322786.57,2.56269
"1596238",1982,0,1,924104.00,243393.79,2.56269
"1596240",1982,0,2,2109368.00,31990.97,2.56269
"1596241",1982,0,1,1648455.83,633712.17,2.56269
"1596242",1982,0,1,1470171.18,1068757.33,2.56269
"1596243",1982,0,1,1716315.71,383084.03,2.56269
"1596244",1982,0,1,345776.66,1332483.01,2.56269
"1596248",1982,0,2,1030003.09,3062064.50,2.56269
"1596250",1982,0,1,1019117.92,2722975.41,2.56269
"1596261",1982,0,2,429367.04,182877.62,2.56269
"1596262",1982,0,2,134214.00,9042.94,2.56269
"1596263",1982,0,1,3635277.32,3113075.07,2.56269
"1596265",1982,0,1,1113172.87,527771.01,2.56269
"1596266",1982,0,1,1778640.47,0.00,2.56269
"1596267",1982,0,1,4254302.08,2169295.33,2.56269
"1596269",1982,0,1,9304222.74,222599.24,2.56269
"1596270",1982,0,1,1445978.17,964784.59,2.56269
"1596274",1982,0,4,2285499.17,0.00,2.56269
"1596278",1982,0,3,297853.30,2006581.35,2.56269
"1596279",1982,0,3,1900059.77,977949.42,2.56269
"1596280",1982,0,3,634587.02,647247.13,2.56269
"1596281",1982,0,3,652471.01,1031020.95,2.56269
"1596282",1982,0,3,298896.39,773335.11,2.56269
"1596283",1982,0,3,656777.97,1733291.19,2.56269
"1596284",1982,0,3,108052.58,566533.67,2.56269
"1596289",1982,0,3,393203.71,867953.67,2.56269
"1596290",1982,0,3,493441.50,1197158.62,2.56269
"1596291",1982,0,2,1627753.82,1233103.24,2.56269
"1596292",1982,0,1,619193.00,0.00,2.56269
"1596293",1982,0,1,3034212.25,1252669.63,2.56269
"1596303",1982,0,4,1741627.52,435575.12,2.56269
"1596305",1982,0,1,426826.61,3612918.13,2.56269
"1596306",1982,0,1,1912551.64,2769460.31,2.56269
"1596308",1982,0,1,3932962.38,379710.80,2.56269
"1596309",1982,0,1,2458551.53,1695125.80,2.56269
"1596311",1982,0,3,1176633.26,155715.16,2.56269
"1596315",1982,0,1,3302581.37,18133165.56,2.56269
"1596316",1982,0,1,1750056.38,606036.58,2.56269
"1596318",1982,0,1,2351735.52,4284122.74,2.56269
"1596320",1982,0,1,1898116.59,3332225.38,2.56269
"1596322",1982,0,1,4539646.68,2707547.74,2.56269
"1596324",1982,0,1,1611947.60,4269797.04,2.56269
"1596326",1982,0,1,1377521.04,187159.34,2.56269
"1596331",1982,0,1,1602854.19,4868649.74,2.56269
"1596332",1982,0,1,5631823.11,13935796.13,2.56269
"1596333",1982,0,1,1338556.50,9258301.44,2.56269
"1596334",1982,0,1,2050576.29,1482587.34,2.56269
"1596335",1982,0,1,2672747.15,950172.89,2.56269
"1596337",1982,0,1,1328655.53,1107570.46,2.56269
"1596338",1982,0,1,1280126.51,250804.79,2.56269
"1596339",1982,0,1,2677466.30,2684296.87,2.56269
"1596340",1982,0,1,4227610.69,3541634.55,2.56269
"1596341",1982,0,3,1664707.88,1646033.16,2.56269
"1596342",1982,0,3,946892.20,486619.34,2.56269
"1596344",1982,0,3,156186.24,2131054.22,2.56269
"1596347",1982,0,1,2010821.02,1336949.80,2.56269
"1596349",1982,0,1,420593.29,255995.02,2.56269
"1596350",1982,0,1,3717370.36,4360663.83,2.56269
"1596351",1982,0,1,3595824.88,114395.25,2.56269
"1596352",1982,0,1,964086.39,1547023.52,2.56269
"1596355",1982,0,1,3143122.86,4945855.39,2.56269
"1596357",1982,0,1,1606202.18,6403871.18,2.56269
"1596359",1982,0,1,1606000.30,766361.53,2.56269
"1596363",1982,0,4,4164251.25,310715.30,2.56269
"1596364",1982,0,2,986453.99,1433225.53,2.56269
"1596365",1982,0,2,5124905.53,2495774.78,2.56269
"1596378",1982,0,1,3703726.04,1079592.03,2.56269
"1596386",1982,0,3,149170.60,620210.85,2.56269
"1596387",1982,0,3,1260156.34,536940.13,2.56269
"1596388",1982,0,3,1773416.60,375361.78,2.56269
"1596389",1982,0,1,1522754.81,101062.18,2.56269
"1596390",1982,0,1,1967734.58,4092841.49,2.56269
"1596395",1982,0,1,2607957.66,812324.89,2.56269
"1596396",1982,0,1,1964866.08,2103849.70,2.56269
"1596397",1982,0,4,934240.50,3367396.09,2.56269
"1596398",1982,0,1,1859042.69,1236703.59,2.56269
"1596402",1982,0,1,4926339.47,2564517.92,2.56269
"1596403",1982,0,1,3774218.88,1526632.75,2.56269
"1596404",1982,0,1,8896306.39,1802682.06,2.56269
